Date,1,2,3
1985-07-02,52.3,10.388,84.2
1985-07-03,47.6,6.323,73.2
1985-07-04,44.9,4.771,60.9
1985-07-05,46.2,8.335,47.6
1985-07-06,46.9,7.172,63.1
1985-07-07,52.3,9.547,55
1985-07-08,47.6,8.354,83
1985-07-09,43.6,5.096,73.6
1985-07-10,41.7,4.485,54
1985-07-11,36.2,4.406,46.7
1985-07-12,46.9,4.364,43.8
1985-07-13,96.3,6.483,53.6
1985-07-14,78,11.192,150
1985-07-15,61.4,9.843,101
1985-07-16,62.1,15.759,114
1985-07-17,58.6,16.066,165
1985-07-18,56.5,18.442,173
1985-07-19,55.8,12.432,127
1985-07-20,53.7,17.317,126
1985-07-21,59.3,10.881,186
1985-07-22,75.8,11.937,165
1985-07-23,62.8,13.789,134
1985-07-24,62.8,7.807,126
1985-07-25,57.9,9.863,124
1985-07-26,57.2,6.831,122
1985-07-27,53.7,22.508,134
1985-07-28,53,34.982,122
1985-07-29,52.3,12.735,104
1985-07-30,78,10.684,109
1985-07-31,67.9,21.881,156
1985-08-01,76.6,12.819,173.5
1985-08-02,68.6,11.808,170.6
1985-08-03,68.6,10.965,144.8
1985-08-04,66.4,30.272,161
1985-08-05,77.3,24.625,236
1985-08-06,69.3,18.426,239
1985-08-07,65,13.921,215
1985-08-08,60.7,12.844,220.5
1985-08-09,57.9,12.231,187
1985-08-10,57.2,10.982,206
1985-08-11,56.5,48.207,304
1985-08-12,52.3,32.129,243
1985-08-13,50.2,25.331,189.2
1985-08-14,53,14.83,180
1985-08-15,56.5,12.2,186
1985-08-16,59.3,19.5,200
1985-08-17,53.7,19.091,177.7
1985-08-18,51.6,16.96,175
1985-08-19,48.9,30.954,242
1985-08-20,47.6,23.751,185.6
1985-08-21,44.9,41.813,164
1985-08-22,59.3,24.302,173.5
1985-08-23,72.9,24.219,143.2
1985-08-24,152,33.383,168
1985-08-25,191,22.421,213.4
1985-08-26,125,25.843,221.4
1985-08-27,150,35.794,264.2
1985-08-28,141,33.088,243
1985-08-29,148,35.245,301
1985-08-30,122,31.257,298
1985-08-31,113,25.185,268.5
1985-09-01,106,29.844,277.3
1985-09-02,101,22.57,276.5
1985-09-03,95.7,21.456,236.5
1985-09-04,93.6,19.461,142.8
1985-09-05,89.4,25.224,158.2
1985-09-06,85.2,31.029,200.5
1985-09-07,82.3,23.392,189.2
1985-09-08,78.7,18.306,167.3
1985-09-09,78.7,16.749,172
1985-09-10,74.4,13.372,166.6
1985-09-11,70.8,12.593,186.3
1985-09-12,69.3,12.485,177.7
1985-09-13,72.9,11.792,164
1985-09-14,72.2,13.029,155
1985-09-15,80.2,19.231,150
1985-09-16,90.8,15.984,143.2
1985-09-17,83.1,15.341,137
1985-09-18,102,11.709,143.2
1985-09-19,99,10.633,186.3
1985-09-20,153,10.912,161
1985-09-21,120,12.227,150
1985-09-22,131,11.954,148
1985-09-23,131,11.651,147.2
1985-09-24,133,13.844,141
1985-09-25,133,11.043,149
1985-09-26,142,10.902,143.2
1985-09-27,146,11.848,136
1985-09-28,142,15.644,136.6
1985-09-29,149,13.049,192.2
1985-09-30,136,17.479,180
1985-10-01,125,17.186,173.5
1985-10-02,152,17.453,160
1985-10-03,136,17.011,157.5
1985-10-04,157,15.295,146
1985-10-05,147,15.067,134.4
1985-10-06,172,12.894,150
1985-10-07,140,11.745,173
1985-10-08,125,11.401,144
1985-10-09,116,10.659,133
1985-10-10,115,10.219,131.4
1985-10-11,108,10.286,130.5
1985-10-12,106,10.654,119.5
1985-10-13,106,10.291,114
1985-10-14,105,9.993,113.5
1985-10-15,99.7,12.444,112.5
1985-10-16,97,9.988,105.6
1985-10-17,94.3,9.751,101.3
1985-10-18,92.2,10.183,107.3
1985-10-19,90.1,9.259,106.7
1985-10-20,87.3,8.949,108
1985-10-21,84.5,9.028,103.2
1985-10-22,82.3,8.798,96
1985-10-23,82.3,9.61,106.2
1985-10-24,95.7,10.253,105
1985-10-25,152,9.255,102
1985-10-26,130,8.97,107.3
1985-10-27,125,8.801,110
1985-10-28,107,8.673,108.4
1985-10-29,103,8.613,102
1985-10-30,98.4,8.451,95.3
1985-10-31,97,8.271,91.5
1985-11-01,95.7,8.135,90.4
1985-11-02,101,8.011,84.6
1985-11-03,98.4,7.876,82.3
1985-11-04,109,8.328,80
1985-11-05,118,8.42,81.4
1985-11-06,106,8.253,76.4
1985-11-07,101,8.191,74.8
1985-11-08,96.3,6.53,73.1
1985-11-09,93.6,6.395,71.5
1985-11-10,91.5,5.719,69.5
1985-11-11,89.4,6.408,68.5
1985-11-12,88.7,6.322,67.8
1985-11-13,84.5,6.362,65.4
1985-11-14,82.3,6.298,64
1985-11-15,79.5,6.652,62.1
1985-11-16,79.5,6.695,62.4
1985-11-17,75.8,6.354,64
1985-11-18,74.4,5.903,63.5
1985-11-19,72.9,5.327,58.6
1985-11-20,71.5,5.76,57.5
1985-11-21,69.3,5.221,58
1985-11-22,67.9,5.408,68.5
1985-11-23,65.7,5.677,60.4
1985-11-24,65.7,5.661,55
1985-11-25,64.3,5.537,54.5
1985-11-26,62.8,5.382,51.7
1985-11-27,61.4,5.222,51.7
1985-11-28,65,5.235,51.2
1985-11-29,61.4,5.363,50
1985-11-30,59.3,5.361,48.8
1985-12-01,63.6,5.353,47.3
1985-12-02,71.5,5.33,47.3
1985-12-03,60.7,5.279,46.5
1985-12-04,57.9,5.255,46
1985-12-05,56.5,5.236,45.4
1985-12-06,55.8,5.273,45.1
1985-12-07,56.5,5.193,44
1985-12-08,55.1,4.956,43.7
1985-12-09,54.4,4.547,43.2
1985-12-10,53.7,4.455,43
1985-12-11,52.3,4.462,42.8
1985-12-12,51.6,4.489,42.2
1985-12-13,50.9,4.654,42
1985-12-14,55.8,4.56,42
1985-12-15,57.2,4.556,42.2
1985-12-16,53,4.472,42
1985-12-17,51.6,4.427,42.5
1985-12-18,50.9,4.296,41
1985-12-19,50.9,4.217,41
1985-12-20,50.2,4.185,40.5
1985-12-21,50.2,4.168,40.3
1985-12-22,50.2,4.171,39.7
1985-12-23,49.6,4.124,39.5
1985-12-24,49.6,4.055,39
1985-12-25,48.9,3.971,39.5
1985-12-26,48.9,3.65,41
1985-12-27,48.9,3.802,39.1
1985-12-28,47.6,3.825,38.5
1985-12-29,46.9,3.67,38.2
1985-12-30,46.2,3.512,38.8
1985-12-31,44.9,3.744,39.7
1986-01-01,42.5,3.19083,34
1986-01-02,41.9,3.17103,34
1986-01-03,41.3,3.25552,33
1986-01-04,41.3,3.39279,31
1986-01-05,40.8,3.11467,30
1986-01-06,40.8,2.91313,30.5
1986-01-07,40.2,3.07299,30.5
1986-01-08,40.2,3.0654,30
1986-01-09,39.6,2.86279,28.5
1986-01-10,39.6,2.93851,28.5
1986-01-11,39,2.98899,28.5
1986-01-12,39,3.08365,29
1986-01-13,39,3.05708,28.5
1986-01-14,39,2.8125,28.1
1986-01-15,39,2.86148,27.2
1986-01-16,39,3.0114,27.2
1986-01-17,38.4,3.06515,26.8
1986-01-18,37.8,2.93986,27.8
1986-01-19,37.8,2.84412,27.8
1986-01-20,37.8,2.91109,27.2
1986-01-21,36.6,2.97354,26.8
1986-01-22,36.1,2.89584,26.4
1986-01-23,35.5,3.02496,26.4
1986-01-24,35.5,2.92906,26
1986-01-25,35.5,2.90337,26.8
1986-01-26,36.6,2.9116,26
1986-01-27,37.8,2.72452,25.5
1986-01-28,36.6,2.78201,25.5
1986-01-29,36.1,2.7675,25
1986-01-30,35.5,2.84811,26
1986-01-31,35.5,2.75405,26
1986-02-01,34.9,2.45867,27.8
1986-02-02,33.7,2.2668,26
1986-02-03,33.1,2.16346,26
1986-02-04,33.1,1.99924,26
1986-02-05,33.1,2.01626,26
1986-02-06,32.5,1.9737,24
1986-02-07,31.9,1.92062,23.7
1986-02-08,31.9,1.89729,23.7
1986-02-09,31.9,2.40975,24
1986-02-10,31.9,2.17536,24
1986-02-11,31.9,2.32239,24
1986-02-12,31.3,2.34008,24
1986-02-13,31.3,2.32828,23.1
1986-02-14,31.3,2.21764,23.1
1986-02-15,30.7,2.22638,23.1
1986-02-16,30.7,2.43407,23.1
1986-02-17,30.1,2.98792,23.7
1986-02-18,29.5,2.52316,24.4
1986-02-19,29.5,2.3889,24.7
1986-02-20,29.5,2.51831,23.7
1986-02-21,29.5,2.45889,22.2
1986-02-22,29.5,2.40373,22.2
1986-02-23,30.1,2.09599,22
1986-02-24,30.1,2.07644,22
1986-02-25,30.1,2.28619,23.1
1986-02-26,29.5,2.31831,22.2
1986-02-27,28.9,2.35209,21.5
1986-02-28,28.9,2.28998,23.1
1986-03-01,28.3,2.47032,20.4
1986-03-02,28.3,2.32273,19
1986-03-03,28.3,2.31578,21.5
1986-03-04,28.3,2.30907,20.8
1986-03-05,27.7,2.32828,20.8
1986-03-06,27.7,2.2964,20.4
1986-03-07,27.7,2.29732,19
1986-03-08,27.1,1.95809,20.4
1986-03-09,26.5,1.95482,20
1986-03-10,25.3,2.25518,21
1986-03-11,25.3,2.11571,19.3
1986-03-12,25.3,2.05321,19.5
1986-03-13,25.3,2.03081,19.3
1986-03-14,23.5,2.21115,20.4
1986-03-15,22.9,2.209,18.4
1986-03-16,22.9,2.08736,19
1986-03-17,22.9,2.15795,19.3
1986-03-18,22.9,2.08036,18.1
1986-03-19,21.7,1.97367,16.2
1986-03-20,21.7,1.95252,17
1986-03-21,25.3,1.94188,17
1986-03-22,27.7,1.88166,17
1986-03-23,25.9,1.81085,17.5
1986-03-24,24.7,1.82501,17.8
1986-03-25,24.1,1.84803,17.8
1986-03-26,23.5,1.90822,19
1986-03-27,24.7,1.79201,17
1986-03-28,27.1,1.77877,17.5
1986-03-29,27.7,1.84065,17.5
1986-03-30,25.3,1.87455,17.5
1986-03-31,24.1,1.73296,16.5
1986-04-01,22.3,1.9101,15.6
1986-04-02,21.7,1.8888,13.9
1986-04-03,21.1,1.78257,14.5
1986-04-04,21.1,1.72582,14.1
1986-04-05,19.8,1.71874,15
1986-04-06,19.2,1.71163,15
1986-04-07,19.2,1.78248,14.5
1986-04-08,19.8,1.73439,16.5
1986-04-09,19.2,1.79668,17
1986-04-10,19.2,1.7739,16.2
1986-04-11,18.6,1.74003,16.5
1986-04-12,18.6,1.66913,17
1986-04-13,18,1.71886,17.5
1986-04-14,18,1.77543,16
1986-04-15,17.4,1.64076,16.2
1986-04-16,17.4,1.46339,15.3
1986-04-17,17.4,1.54864,14.5
1986-04-18,17.4,1.4,15.3
1986-04-19,17.4,1.50206,16.5
1986-04-20,16.8,1.50814,17.5
1986-04-21,17.4,1.46955,17.8
1986-04-22,17.4,1.59121,17
1986-04-23,18,1.50751,15.3
1986-04-24,18,1.48542,17
1986-04-25,18,1.48501,17.5
1986-04-26,18,1.4,16.5
1986-04-27,18,1.4221,17.5
1986-04-28,18,1.62322,17
1986-04-29,18,1.47089,17.5
1986-04-30,18,1.42213,17.5
1986-05-01,18,1.63368,17
1986-05-02,18,1.50346,17
1986-05-03,19.2,1.43648,23.7
1986-05-04,21.1,1.36476,19.5
1986-05-05,19.8,1.32028,17.5
1986-05-06,19.2,1.17449,16.2
1986-05-07,18.6,1.45562,16
1986-05-08,18,1.38171,16
1986-05-09,18,1.29504,15.3
1986-05-10,18.6,1.33565,15
1986-05-11,20.5,1.29878,15.3
1986-05-12,18.6,1.33081,15.6
1986-05-13,18.6,1.23081,16
1986-05-14,19.2,1.3619,15
1986-05-15,19.2,1.38747,14.1
1986-05-16,19.2,1.36497,13.9
1986-05-17,19.2,1.33582,14.1
1986-05-18,18.6,1.74285,15.6
1986-05-19,22.3,5.82907,27.8
1986-05-20,26.5,4.20933,22.6
1986-05-21,30.7,2.00408,33.4
1986-05-22,33.7,2.36817,33.8
1986-05-23,48.4,2.37939,25.5
1986-05-24,50.4,2.36503,22.6
1986-05-25,55.2,2.25386,33.4
1986-05-26,76.2,2.09066,25.5
1986-05-27,53.1,4.71731,21
1986-05-28,197,10.45059,23.1
1986-05-29,157,7.8033,50.2
1986-05-30,235,6.0388,29.3
1986-05-31,161,7.15723,39.7
1986-06-01,147,2.80558,30.5
1986-06-02,117,2.24823,30.5
1986-06-03,98.3,2.27402,29
1986-06-04,84.9,2.24623,23.7
1986-06-05,81.3,2.10759,21
1986-06-06,77.6,1.99499,20
1986-06-07,88.6,2.9125,20.4
1986-06-08,89.3,3.45833,22.6
1986-06-09,87.1,2.2712,22
1986-06-10,95.3,3.38311,22.2
1986-06-11,94.6,10.83388,41
1986-06-12,82.7,3.97605,35.5
1986-06-13,78.4,7.34464,43.5
1986-06-14,76.9,9.82883,40.5
1986-06-15,74,8.17126,39.1
1986-06-16,73.3,23.47077,45
1986-06-17,71.9,10.40387,46.5
1986-06-18,70.5,10.41707,41.6
1986-06-19,67.6,8.88594,50.4
1986-06-20,85.7,8.02978,66
1986-06-21,75.5,7.86433,51
1986-06-22,75.5,7.22636,111.2
1986-06-23,76.9,5.55909,76.2
1986-06-24,76.9,8.93386,74.5
1986-06-25,76.2,15.62142,90.3
1986-06-26,76.9,19.38522,154
1986-06-27,110,27.47415,238
1986-06-28,107,40.66486,389
1986-06-29,103,22.6653,181.5
1986-06-30,101,18.78457,161.5
1986-07-01,107,9.65134,130.6
1986-07-02,154,9.69291,136.8
1986-07-03,117,8.65609,188.5
1986-07-04,104,8.52877,153
1986-07-05,96.8,8.1447,136
1986-07-06,137,8.08489,133.7
1986-07-07,139,9.86147,155
1986-07-08,117,8.06718,147.5
1986-07-09,106,7.79094,150.3
1986-07-10,114,7.71964,151.8
1986-07-11,128,7.32965,147
1986-07-12,111,7.40803,170.5
1986-07-13,107,12.38845,201.3
1986-07-14,101,20.26319,268
1986-07-15,98.3,15.23803,221.2
1986-07-16,95.3,18.49288,169
1986-07-17,90.1,12.6989,144
1986-07-18,84.9,12.12359,124.5
1986-07-19,86.4,12.3743,125
1986-07-20,84.2,10.80858,106.6
1986-07-21,87.1,10.36477,107.8
1986-07-22,77.6,8.30917,108.5
1986-07-23,75.5,9.76554,120.5
1986-07-24,88.6,7.22383,100.5
1986-07-25,104,6.89038,88.5
1986-07-26,87.9,6.94203,94.5
1986-07-27,93.8,7.18396,81.2
1986-07-28,80.5,6.89648,81.7
1986-07-29,76.2,6.34465,85
1986-07-30,72.6,7.72284,90.8
1986-07-31,71.2,9.06689,81.7
1986-08-01,67.6,7.22974,86.5
1986-08-02,66.2,6.85911,73.3
1986-08-03,65.5,6.48627,75.5
1986-08-04,64.1,6.51989,71
1986-08-05,66.2,6.20687,71.7
1986-08-06,61.3,6.15027,80
1986-08-07,59.3,6.1896,71
1986-08-08,57.2,5.76587,70
1986-08-09,66.9,5.45189,78.5
1986-08-10,66.9,5.26864,81.1
1986-08-11,67.6,6.74713,73.3
1986-08-12,66.2,12.45377,117.8
1986-08-13,68.3,10.41641,112.1
1986-08-14,84.9,10.74703,103.5
1986-08-15,68.3,11.72023,126.3
1986-08-16,66.9,15.49743,138
1986-08-17,78.4,19.31814,180.2
1986-08-18,66.2,14.60704,142.8
1986-08-19,63.4,14.8987,125
1986-08-20,61.3,13.08144,116.3
1986-08-21,61.3,12.36392,126.3
1986-08-22,58.6,9.88553,100.1
1986-08-23,64.8,9.14004,105.2
1986-08-24,68.3,8.91478,110.6
1986-08-25,78.4,12.30538,141
1986-08-26,97.6,11.86372,155.2
1986-08-27,99.8,10.80017,161.5
1986-08-28,94.6,11.45217,147.5
1986-08-29,87.9,12.11733,137.3
1986-08-30,81.3,11.15057,131.8
1986-08-31,78.4,9.23362,129
1986-09-01,76.2,9.46635,128.5
1986-09-02,87.1,9.39501,124
1986-09-03,140,9.53238,127.3
1986-09-04,120,16.46978,294.5
1986-09-05,133,49.6022,302.4
1986-09-06,109,35.33155,296
1986-09-07,102,23.90612,258
1986-09-08,99.1,28.13367,241.2
1986-09-09,91.6,28.39966,214.5
1986-09-10,87.1,26.77277,201.2
1986-09-11,94.6,26.56403,179.5
1986-09-12,85.7,18.15372,174.5
1986-09-13,85.7,13.49675,167
1986-09-14,93.8,13.15424,161.5
1986-09-15,82.7,9.69913,142.8
1986-09-16,78.4,8.52868,149.4
1986-09-17,75.5,9.44315,131.1
1986-09-18,82.7,15.96102,128.5
1986-09-19,74,13.12331,130.5
1986-09-20,70.5,12.35628,115.8
1986-09-21,71.9,11.67408,114.2
1986-09-22,70.5,8.5027,111.3
1986-09-23,69,7.3271,115.2
1986-09-24,66.2,7.61187,131.1
1986-09-25,70.5,6.93315,109.3
1986-09-26,64.1,6.19855,117.8
1986-09-27,69.8,6.10492,106.4
1986-09-28,87.9,6.04246,101.5
1986-09-29,79.8,14.61606,116.7
1986-09-30,85.7,26.6409,137.3
1986-10-01,81.3,17.38043,120.3
1986-10-02,83.5,13.37512,112.1
1986-10-03,77.6,12.02616,124.5
1986-10-04,105,11.86471,147
1986-10-05,117,10.68787,143.2
1986-10-06,101,13.58994,126.3
1986-10-07,94.6,12.25006,121
1986-10-08,86.4,13.17748,145
1986-10-09,85.7,13.78128,147
1986-10-10,82.7,11.32473,125
1986-10-11,78.4,10.86967,129
1986-10-12,74.8,10.75891,128
1986-10-13,74,9.83989,116.7
1986-10-14,72.6,9.23333,106.6
1986-10-15,70.5,8.22004,108.8
1986-10-16,69.8,7.8932,99
1986-10-17,68.3,8.25606,95.5
1986-10-18,70.5,10.57163,93
1986-10-19,66.2,8.59285,92.2
1986-10-20,62.7,7.74287,86.5
1986-10-21,60,7.85372,84
1986-10-22,58.6,7.08704,80.8
1986-10-23,57.2,6.65139,76
1986-10-24,66.9,6.4158,78.5
1986-10-25,66.2,6.48405,73.3
1986-10-26,71.2,6.23229,70
1986-10-27,68.3,6.64852,68.5
1986-10-28,104,6.81382,70.3
1986-10-29,92.3,6.47206,76
1986-10-30,82,6.36515,68.1
1986-10-31,74,6.3666,66.3
1986-11-01,69.8,6.37358,65
1986-11-02,82,6.12397,67.2
1986-11-03,77.6,6.14311,70.6
1986-11-04,71.9,7.44235,66.3
1986-11-05,69,6.4874,63.7
1986-11-06,66.9,5.78814,63
1986-11-07,65.5,5.76055,58.6
1986-11-08,63.4,6.09743,57.9
1986-11-09,62,5.9203,57
1986-11-10,62,5.33145,54.6
1986-11-11,60,5.43543,56.1
1986-11-12,63.4,5.42876,56.5
1986-11-13,64.1,5.4829,58.2
1986-11-14,60,5.66414,53
1986-11-15,64.8,5.15774,52.4
1986-11-16,64.8,4.76036,51.4
1986-11-17,60.6,4.76326,50
1986-11-18,57.9,4.66623,50.4
1986-11-19,55.8,4.6834,49.1
1986-11-20,55.8,4.59321,48.2
1986-11-21,57.2,4.48679,47.5
1986-11-22,56.5,4.43785,46.2
1986-11-23,55.2,4.31263,45
1986-11-24,53.8,3.91539,47.5
1986-11-25,53.8,3.7606,52.4
1986-11-26,49.8,4.66931,47.5
1986-11-27,49.8,4.53033,46.8
1986-11-28,71.2,4.55216,46
1986-11-29,71.2,4.47727,47.5
1986-11-30,61.3,4.42396,48.2
1986-12-01,57.9,4.2162,45
1986-12-02,54.5,4.12026,45.5
1986-12-03,52.4,4.08271,46
1986-12-04,51.1,3.93315,44.4
1986-12-05,50.4,4.09321,43.1
1986-12-06,49.8,3.77866,44
1986-12-07,48.4,3.87996,41.6
1986-12-08,47.8,3.67211,43.1
1986-12-09,47.1,3.46885,43.1
1986-12-10,46.4,3.4237,43.1
1986-12-11,45.8,3.41559,42
1986-12-12,45.1,3.50688,42
1986-12-13,45.1,3.42567,41.6
1986-12-14,45.1,3.41939,40.9
1986-12-15,45.1,3.44099,40
1986-12-16,43.8,3.24656,38.6
1986-12-17,43.8,3.67114,38.6
1986-12-18,42.5,3.78416,38
1986-12-19,41.9,3.7413,38.6
1986-12-20,41.3,3.59199,37.7
1986-12-21,40.8,3.6453,37.7
1986-12-22,40.8,3.55996,37.7
1986-12-23,40.2,3.65604,37.2
1986-12-24,39.6,3.58356,37
1986-12-25,39.6,3.6038,37.2
1986-12-26,39,3.51294,36.1
1986-12-27,38.4,3.15254,36.1
1986-12-28,38.4,3.37507,36.5
1986-12-29,37.2,3.4425,35.8
1986-12-30,35.5,3.35106,36.1
1986-12-31,34.9,3.18252,36.5
1987-01-01,34.8,3.38779,29
1987-01-02,34,3.36002,28.4
1987-01-03,33.4,3.20162,28.4
1987-01-04,32.9,3.08411,28.4
1987-01-05,32.9,3.07756,28.8
1987-01-06,31.8,3.04794,27.4
1987-01-07,31.8,3.03281,27.4
1987-01-08,31.2,3.08059,26.4
1987-01-09,31.2,3.10077,27.4
1987-01-10,31.8,3.0962,28.4
1987-01-11,31.8,3.089,28.8
1987-01-12,31.2,3.07508,28.1
1987-01-13,30.7,3.04052,26.6
1987-01-14,29.6,3.00729,26.6
1987-01-15,28,2.97811,26.4
1987-01-16,27.5,2.976,26
1987-01-17,27,2.976,26
1987-01-18,26.5,2.976,25.8
1987-01-19,27,2.976,24.2
1987-01-20,28,2.976,25
1987-01-21,27,2.976,24.6
1987-01-22,27,2.97046,23.7
1987-01-23,27.5,2.8431,24.6
1987-01-24,27,2.6659,25.5
1987-01-25,27,2.48881,24.6
1987-01-26,26.5,2.3341,23.4
1987-01-27,26,2.29819,23.4
1987-01-28,26,2.10481,23
1987-01-29,26,2.091,23
1987-01-30,25.5,2.091,23.4
1987-01-31,25,2.091,23
1987-02-01,24.5,2.21725,23.4
1987-02-02,24.5,2.29411,23
1987-02-03,24.5,2.3061,23
1987-02-04,24.5,2.33226,22.6
1987-02-05,24,2.33595,21.5
1987-02-06,24,2.31121,21.5
1987-02-07,27,2.32062,21
1987-02-08,27,2.33363,20.5
1987-02-09,25.5,2.31362,20.5
1987-02-10,25,2.1986,20.5
1987-02-11,24.5,2.16965,20.5
1987-02-12,24,2.13311,19.3
1987-02-13,23.6,2.16731,21.5
1987-02-14,23.1,2.17891,22.6
1987-02-15,23.1,2.18714,21.8
1987-02-16,22.6,2.17776,21.5
1987-02-17,24,2.1253,21
1987-02-18,22.2,2.11387,19.6
1987-02-19,21.7,2.10573,20
1987-02-20,21.7,2.105,19.6
1987-02-21,21.3,2.105,19.6
1987-02-22,21.3,2.10267,20
1987-02-23,21.3,2.08905,19.6
1987-02-24,20.9,2.07768,19.3
1987-02-25,20.4,2.06125,19.6
1987-02-26,20.4,2.0429,19.6
1987-02-27,19.6,2.0256,19.6
1987-02-28,19.2,1.99885,19.6
1987-03-01,19.2,1.98085,19.3
1987-03-02,19.2,1.97254,19.3
1987-03-03,19.6,1.96423,19
1987-03-04,20.9,1.95592,19.3
1987-03-05,23.6,1.94762,19.6
1987-03-06,37,1.94044,19
1987-03-07,37.8,1.93819,18.7
1987-03-08,31.8,1.93653,19.3
1987-03-09,28,1.92875,19.3
1987-03-10,23.6,1.89789,19.3
1987-03-11,23.6,1.87603,16.6
1987-03-12,25.5,1.85351,18.3
1987-03-13,27.5,1.83819,18.7
1987-03-14,25.5,1.7865,19
1987-03-15,24,1.73531,18.3
1987-03-16,22.6,1.728,15
1987-03-17,20,1.7265,17.9
1987-03-18,18.4,1.71836,17.9
1987-03-19,17.7,1.70884,17.1
1987-03-20,17.7,1.71212,17.1
1987-03-21,17.3,1.71666,17.1
1987-03-22,17.3,1.72121,17.5
1987-03-23,17,1.71579,19.3
1987-03-24,17,1.68359,18.3
1987-03-25,16.3,1.66969,16.1
1987-03-26,16,1.63654,16.6
1987-03-27,15.7,1.56151,17.1
1987-03-28,15.4,1.58546,16.6
1987-03-29,15.4,1.61758,16.6
1987-03-30,15.7,1.63778,15.5
1987-03-31,16,1.62552,15.5
1987-04-01,16,1.556,15
1987-04-02,15.7,1.52,14.6
1987-04-03,15.4,1.488,14.1
1987-04-04,15.4,1.456,14.6
1987-04-05,15.1,1.424,18.3
1987-04-06,15.1,1.392,18.3
1987-04-07,14.9,1.36577,18.3
1987-04-08,14.9,1.34842,17.1
1987-04-09,14.9,1.36077,16.6
1987-04-10,15.1,1.43745,16.1
1987-04-11,15.1,1.4435,16.1
1987-04-12,16.7,1.44217,15.8
1987-04-13,16,1.43953,15.5
1987-04-14,23.1,1.40937,14.6
1987-04-15,20.9,1.33731,14.1
1987-04-16,19.6,1.41171,13.8
1987-04-17,19.2,1.40959,13.2
1987-04-18,18.4,1.41231,13.8
1987-04-19,18.1,1.45869,14.6
1987-04-20,17,1.45465,13.8
1987-04-21,16,1.3988,15.5
1987-04-22,15.4,1.39399,19
1987-04-23,14.6,1.43297,16.6
1987-04-24,14.6,1.42239,17.1
1987-04-25,14.6,1.31574,19.3
1987-04-26,14.6,1.3708,17.5
1987-04-27,14.6,1.37902,17.1
1987-04-28,14.3,1.2869,15
1987-04-29,14.3,5.86821,15.3
1987-04-30,14.9,7.26268,16.1
1987-05-01,16,2.41553,15.5
1987-05-02,15.7,2.0124,16.1
1987-05-03,15.4,2.0124,16.6
1987-05-04,15.4,2.0124,16.1
1987-05-05,14.5,1.98022,15.8
1987-05-06,15.1,1.98022,15.5
1987-05-07,14.6,1.99633,15
1987-05-08,14.6,1.6292,15
1987-05-09,15.7,1.59839,15
1987-05-10,15.7,1.55858,14.6
1987-05-11,15.7,1.61164,13.8
1987-05-12,16.3,1.64259,13.8
1987-05-13,17.7,1.67192,15.8
1987-05-14,17.7,1.625,13.8
1987-05-15,17.7,1.5099,14.1
1987-05-16,17.7,1.4125,14.1
1987-05-17,17.3,1.4125,13.2
1987-05-18,17.3,1.54977,13.8
1987-05-19,18.1,1.52772,13.8
1987-05-20,17.3,1.49225,13.2
1987-05-21,16.7,1.49225,13.8
1987-05-22,16.7,1.41261,15
1987-05-23,17,1.33291,15.8
1987-05-24,17,1.21336,15
1987-05-25,18.4,1.23546,13.8
1987-05-26,19.2,1.9761,16.1
1987-05-27,19.6,1.2,17.5
1987-05-28,22.6,2.15448,17.1
1987-05-29,28.6,4.75751,18.3
1987-05-30,30.7,8.72987,42.5
1987-05-31,23.6,7.47799,21.6
1987-06-01,31.8,6.32882,16.3
1987-06-02,28,5.50758,22.5
1987-06-03,24,5.73012,42.7
1987-06-04,25.5,6.00443,20.1
1987-06-05,24,5.39896,43.5
1987-06-06,27,5.51941,42
1987-06-07,43.7,5.03693,26.8
1987-06-08,31.2,5.58045,29
1987-06-09,35.5,11.22916,31.5
1987-06-10,36.3,8.8411,28
1987-06-11,66.4,5.43518,24.6
1987-06-12,57.2,4.68439,73.3
1987-06-13,42.3,6.53617,186
1987-06-14,36.3,7.11704,112
1987-06-15,31.8,6.69953,73.3
1987-06-16,31.2,10.55229,91
1987-06-17,30.1,7.86154,132
1987-06-18,32.9,7.07272,88
1987-06-19,61,17.85332,111
1987-06-20,54.2,9.62642,69.1
1987-06-21,52.7,7.91382,86
1987-06-22,54.2,3.71729,52
1987-06-23,52,6.18835,40.5
1987-06-24,52,5.33834,48.6
1987-06-25,79.2,4.99629,63.6
1987-06-26,69.5,5.39842,52.6
1987-06-27,61,5.63749,53.8
1987-06-28,55,4.67163,52.6
1987-06-29,55,4.03798,58.2
1987-06-30,52,4.56604,51.1
1987-07-01,46.7,7.05671,103.5
1987-07-02,51.2,14.25047,105
1987-07-03,45.2,8.75997,103
1987-07-04,51.2,7.13694,101
1987-07-05,44.5,7.81926,93.3
1987-07-06,43,8.38736,114
1987-07-07,41.5,7.10276,153
1987-07-08,51.2,5.8523,138
1987-07-09,48.2,4.94278,153
1987-07-10,44.5,9.27323,187
1987-07-11,61,11.6596,139
1987-07-12,103,7.77594,118.5
1987-07-13,75.2,11.83945,169
1987-07-14,73.5,21.20966,221
1987-07-15,63.2,18.22083,332
1987-07-16,56.5,11.73319,181
1987-07-17,52.7,11.09612,165
1987-07-18,50.5,9.91511,127.6
1987-07-19,54.2,9.0602,109.5
1987-07-20,57.2,8.10175,98.1
1987-07-21,64,6.51632,90.2
1987-07-22,114,5.23874,86
