Date,1,2,3
2005-08-01,114.071426392,119.037498474,123.693649292
2005-09-01,107.233085632,107.862503052,125.881744385
2005-10-01,105.712028503,109.787498474,118.875396729
2005-11-01,89.2466201782,87.5374984741,79.1206359863
2005-12-01,76.8022537231,70.8000030518,58.5206336975
2006-01-01,72.3443603516,74.9625015259,46.6960334778
2006-02-01,61.4413528442,79.125,41.2198410034
2006-03-01,66.7383422852,103.900001526,46.5682525635
2006-04-01,68.8037567139,103.962501526,44.3523826599
2006-05-01,77.3766937256,108.400001526,70.9111099243
2006-06-01,104.565414429,108.762496948,107.3777771
2006-07-01,115.481956482,106.337501526,118.71269989
2006-08-01,116.63609314,113.662498474,121.488891602
2006-09-01,107.266914368,103.587501526,111.709526062
2006-10-01,106.642860413,99.875,111.014282227
2006-11-01,89.4578933716,76.6500015259,77.6301574707
2006-12-01,82.6714248657,79.8000030518,66.0190505981
2007-01-01,84.2699279785,81.3874969482,54.2468261719
2007-02-01,68.2879714966,85.9375,49.1603164673
2007-03-01,74.9406051636,100.337501526,48.9944458008
2007-04-01,73.7766952515,108.949996948,51.5785713196
2007-05-01,75.9962387085,112.612503052,70.3515853882
2007-06-01,99.3969955444,104.8125,101.653968811
2007-07-01,116.485717773,105.962501526,115.738098145
2007-08-01,117.178192139,109.474998474,117.617462158
2007-09-01,104.036842346,107.75,119.345237732
2007-10-01,93.2571411133,106.362503052,111.613494873
2007-11-01,89.4240570068,82.7249984741,73.8126983643
2007-12-01,78.1804504395,75.7125015259,54.3873023987
2008-01-01,74.716545105,74.5625,44.6333351135
2008-02-01,73.7872161865,79.9499969482,41.1746025085
2008-03-01,78.4556427002,100.012496948,45.3111114502
2008-04-01,75.1413497925,103.599998474,45.8357124329
2008-05-01,83.8082733154,107.087501526,59.4730148315
2008-06-01,103.13533783,109.099998474,94.8753967285
2008-07-01,110.440605164,117.6875,117.561904907
2008-08-01,113.282707214,113.637496948,120.688095093
2008-09-01,92.3977432251,104.762496948,113.797622681
2008-10-01,102.472930908,102.637496948,109.149208069
2008-11-01,86.1428604126,81.9499969482,74.6261901855
2008-12-01,74.4127807617,70.75,51.5674591064
2009-01-01,66.3879699707,71.4375,48.146030426
2009-02-01,60.2646598816,76.4124984741,40.8111114502
2009-03-01,62.8150367737,103.675003052,47.8452377319
2009-04-01,64.0999984741,96.4124984741,40.646030426
2009-05-01,85.1992492676,97.6875,63.5468254089
2009-06-01,97.3481216431,105.199996948,97.8015899658
2009-07-01,115.595489502,115.662498474,122.438095093
2009-08-01,118.235336304,119.550003052,127.374603271
2009-09-01,109.012779236,117.949996948,123.182540894
2009-10-01,108.801506042,102.512496948,108.842063904
2009-11-01,86.1270675659,83.2125015259,80.7984161377
2009-12-01,78.7969894409,75.1125030518,62.144443512
2010-01-01,75.0142822266,69.9250030518,50.5071411133
2010-02-01,72.3879699707,81.9250030518,57.0333328247
2010-03-01,73.5,117.387496948,69.7515869141
2010-04-01,81.6706771851,115.0625,62.0849189758
2010-05-01,104.527816772,107.912498474,59.1682548523
2010-06-01,100.77293396,112.412498474,91.1063461304
2010-07-01,105.36466217,113.662498474,117.064285278
2010-08-01,107.505264282,116.849998474,124.238891602
2010-09-01,94.9203033447,105.762496948,112.750793457
2010-10-01,107.290222168,109.699996948,109.384124756
2010-11-01,83.595489502,81.4625015259,68.3047637939
2010-12-01,64.8210525513,67.0875015259,46.3793640137
2011-01-01,69.354133606,68.6500015259,40.8134918213
2011-02-01,64.5473709106,74.875,39.5341262817
2011-03-01,69.9390945435,95.0250015259,41.4658737183
2011-04-01,68.2368392944,93.9375,43.353969574
2011-05-01,77.7518768311,94.8874969482,56.604763031
2011-06-01,96.0969924927,106.512496948,93.6150817871
2011-07-01,105.384208679,108.574996948,108.368255615
2011-08-01,108.184211731,118.125,125.475395203
2011-09-01,101.548873901,121.662498474,125.449996948
2011-10-01,93.4142837524,100.862503052,108.889678955
2011-11-01,86.2496261597,81.8375015259,74.210319519
2011-12-01,75.2150344849,66.9375,52.2682533264
2012-01-01,74.5368423462,67.8625030518,43.1087303162
2012-02-01,77.0766906738,73.5250015259,45.2238082886
2012-03-01,74.7503738403,102.775001526,49.0888900757
2012-04-01,73.3255615234,91.0749969482,37.3634910583
2012-05-01,90.8165435791,106.012496948,65.5857162476
2012-06-01,98.5097732544,111.237503052,96.694442749
2012-07-01,118.098495483,126.987503052,119.754760742
2012-08-01,108.212783813,116.925003052,122.554763794
2012-09-01,107.678947449,110.599998474,120.256347656
2012-10-01,102.111274719,102.099998474,108.950790405
2012-11-01,82.3368453979,76.6125030518,70.7285690308
2012-12-01,75.7157897949,71.5374984741,54.3595237732
2013-01-01,81.241355896,71.3125,45.1087303162
2013-02-01,67.8037567139,77.6999969482,41.2317466736
2013-03-01,69.6977462769,94.6750030518,44.0071411133
2013-04-01,71.9345855713,96.3499984741,45.4349212646
2013-05-01,82.0593948364,93.4749984741,54.9388885498
2013-06-01,98.2481231689,94.5250015259,93.9182510376
2013-07-01,112.663154602,110.224998474,115.564285278
2013-08-01,116.52256012,108.8125,126.813491821
2013-09-01,95.7593994141,98.0374984741,110.152381897
2013-10-01,104.530075073,97.8625030518,106.769844055
