2000,1046.1353378296
2001,1087.7097625729998
2002,1115.4984817504
2003,1089.3488845832999
2004,1116.2563934322
2005,1074.2526321408002
2006,1069.4270629897999
2007,1075.2308349607
2008,1068.193992615
2009,1052.6842041016002
2010,1071.3706741324
2011,1015.9225463863
2012,1083.169921874
2013,1075.2992477419
2014,1115.7842102046
